session.ID	Message.ID	Message.Timestamp	Message.From	Message.Text	Annotation_Result
139	1	2016-03-10T04:03:43.069Z	user	Is it possible to set up a weekly Uber service to pick up and drop off twice a day for the next 4 weeks Mon-Fri?	request(taxi;other=pick up and drop off twice a day;date=the next 4 weeks Mon-Fri)
139	2	2016-03-10T04:45:02.453Z	agent	"I am not able to set up an auto subscription, but we could book all of those trips individually."	inform(other=not able to set up an auto subscription;other=could book all of those trips individually)
139	3	2016-03-10T04:49:44.604Z	user	Could you do that? It would be awesome! The location are the same everyday	confirm_question()
139	4	2016-03-10T05:04:36.250Z	agent	Could you please provide your pickup location?	request(taxi;pickup_location)
139	5	2016-03-10T05:08:02.581Z	user	Sheriff Joe's Tent City off of Durrango in S. Phoenix at 7:30 am	inform(pickup_location=Sheriff Joe's Tent City off of Durrango;pickup_location_city=S. Phoenix;pickup_time=7:30 am)
139	6	2016-03-10T05:19:09.891Z	agent	Could you please provide a drop off location?	request(taxi;dropoff_location)
139	7	2016-03-10T05:24:44.816Z	user	My work Fidelity National Title at 60 E. Rio Salado Way... This will also be my pick up location at 5:30 pm	inform(dropoff_location=60 E. Rio Salado Way;pickup_location=60 E. Rio Salado Way;pickup_time=5:30 pm)
139	8	2016-03-10T05:56:53.804Z	agent	Your fare estimate for an uberX is $13-18 per ride. Would you like to book?	inform(car_type=uberX;cost=$13-18 per ride)	confirm_question()
139	9	2016-03-10T05:59:41.974Z	user	Yes I would	confirm_answer()
139	10	2016-03-10T06:09:56.416Z	agent	Your reservation is confirmed! Thank you for using our service.	inform(taskcomplete)	thanks(closing=thank you for using our service)
140	1	2016-03-09T22:16:45.846Z	user	Can you bring me home from the space needle at 5pm tonight?	request(taxi;pickup_location=space needle;pickup_time=5pm;date=tonight)
140	2	2016-03-09T22:33:47.667Z	agent	"Sure, I also need your drop off location."	request(taxi;dropoff_location)
140	3	2016-03-09T22:41:40.572Z	user	canlis in seattle	inform(dropoff_location=canlis;dropoff_location_city=seattle)
140	4	2016-03-09T23:30:58.486Z	agent	How many passengers will there be?	request(taxi;numberofpeople)
140	5	2016-03-10T01:37:40.534Z	user	pro_2016-03-07T22-42-14_dac469a6-ef62-4261-acc8-b25e5f7d1211	inform(other=pro_2016-03-07T22-42-14_dac469a6-ef62-4261-acc8-b25e5f7d1211)
140	6	2016-03-10T01:59:10.498Z	agent	"I'm sorry, there was an error in your response. How many passengers will there be?"	inform(other=there was an error)	request(taxi;numberofpeople)
140	7	2016-03-10T02:04:13.452Z	user	3	inform(numberofpeople=3)
140	8	2016-03-10T02:13:56.695Z	agent	"$7-9 is the price of an uberX, would you like this option?"	inform(cost=$7-9;car_type=uberX)	confirm_question()
140	9	2016-03-10T02:18:14.515Z	user	yes	confirm_answer()
140	10	2016-03-10T02:20:24.242Z	agent	I have confirmed your uberX. Thank you and have a safe trip.	inform(taskcomplete;car_type=uberX)	closing(closing=Thank you and have a safe trip)
141	1	2016-03-10T03:43:50.847Z	user	I need a taxi to the nearest airport.	request(taxi;dropoff_location=airport;distanceconstraints=neaest)
141	2	2016-03-10T03:57:11.472Z	agent	What City and State would you like me to look?	request(taxi;dropoff_location_city;state)
141	3	2016-03-10T04:00:02.065Z	user	"I live in Tolland, Connecticut."	inform(dropoff_location_city=Tolland;state=Connecticut)
141	4	2016-03-10T04:18:57.126Z	agent	On what date would you like a taxi?	request(taxi;date)
141	5	2016-03-10T04:20:09.849Z	user	Tomorrow morning at 7 AM. That's March 10th.	inform(date=March 10th;pickup_time=7 am)
141	6	2016-03-10T04:22:49.238Z	agent	How many are going?	request(taxi;numberofpeople)
141	7	2016-03-10T04:24:57.360Z	user	Just me.	inform(numberofpeople=1)
141	8	2016-03-10T04:51:16.934Z	agent	Could you please provide your pickup location?	request(taxi;pickup_location)
141	9	2016-03-10T04:56:15.179Z	user	"Dunkin Donuts in Tolland, CT."	inform(pickup_location=Dunkin Donuts;pickup_location_city=Tolland;state=CT)
141	10	2016-03-10T05:57:29.871Z	agent	There are a number of Dunkin Donuts locations in Tolland. Can you please provide the street?	request(taxi;pickup_location)
141	11	2016-03-10T16:08:15.599Z	user	The one closest to Route 84 Exit 68- I think it is Route 195?	inform(pickup_location=Route 195)
141	12	2016-03-10T16:26:07.513Z	agent	That would cost $99-133 on UberX. Would you like to book that or explore other Uber options?	inform(cost=$99-133;car_type=UberX)	confirm_question()
141	13	2016-03-10T16:34:48.038Z	user	And which airport are you bringing me to?	request(taxi;dropoff_location)
141	14	2016-03-10T16:53:46.116Z	agent	"I apologize, can you provide me with the location of the airport you would like to be dropped off at?"	request(taxi;dropoff_location)
141	15	2016-03-10T18:51:16.919Z	user	I said the nearest one. I think it is Bradley.	inform(dropoff_location=Bradley)
141	16	2016-03-10T19:16:59.635Z	agent	"I apologize, the cost to that airport will only be $40-53 with UberX. If you provide your name, I can go ahead and book that for you."	inform(cost=$40-53;car_type=UberX)	request(taxi;name)
141	17	2016-03-10T19:21:15.970Z	user	Mrs. Kathy Smith	inform(name=Mrs. Kathy Smith)
141	18	2016-03-10T19:33:37.391Z	agent	"Wonderful. That ride is confirmed for you, Mrs. Smith. Thanks for using our service!"	inform(taskcomplete)	thanks(closing=thank you for using our service)
142	1	2016-03-10T02:32:56.738Z	user	Good evening I need t get a taxi for tomorrow morning	request(taxi;greeting;date=tomorrow morning)
142	2	2016-03-10T02:40:44.300Z	agent	Hello. I'd love to help. First with start with your location and your pick up and drop off destinations.	greeting()	request(taxi;pickup_location;dropoff_location)
142	3	2016-03-10T02:51:33.113Z	user	Thank you: pick up is 248 East Breckenridge. Ferndale MI. Drop off Detroit metro airport	thanks()	inform(pickup_location=248 East Breckenridge;pickup_location_city=Ferndale;state=MI;dropoff_location=Detroit metro airport)
142	4	2016-03-10T03:13:11.408Z	agent	What time would you like to be picked up?	request(taxi;pickup_time)
142	5	2016-03-10T03:19:09.677Z	user	pro_2016-03-08T22-52-52_4045233e-7abf-4b41-a736-6ada1d17a577	inform(other=pro_2016-03-08T22-52-52_4045233e-7abf-4b41-a736-6ada1d17a577)
142	6	2016-03-10T03:48:49.244Z	agent	"I'm sorry, I am unable to understand your last message."	inform(other=unable to understand your last message.)
142	7	2016-03-10T03:50:13.342Z	user	pick up at 11am for 1 person	inform(pickup_time=11am;numberofpeople=1)
142	8	2016-03-10T04:18:16.683Z	agent	$25-33 is the price for an uberX. Would you like this option?	inform(cost=$25-33;car_type=uberX)	confirm_question()
142	9	2016-03-10T04:20:15.036Z	user	yes perfect	confirm_answer()
142	10	2016-03-10T04:31:42.761Z	agent	I have confirmed your uberX. Thank you and have a safe trip.	inform(taskcomplete;car_type=uberX)	thanks()
143	1	2016-03-09T22:39:11.063Z	user	I need a taxi	request(taxi)
143	2	2016-03-09T23:00:11.298Z	agent	I can help. On what date would you like a taxi?	request(taxi;date)
143	3	2016-03-09T23:05:49.981Z	user	tomorrow at 3pm	inform(date=tomorrow;pickup_time=3pm)
143	4	2016-03-09T23:13:40.931Z	agent	How many passengers will there be?	request(taxi;numberofpeople)
143	5	2016-03-09T23:14:08.953Z	user	2	inform(numberofpeople=2)
143	6	2016-03-09T23:30:50.054Z	agent	Could you please provide your pickup location?	request(taxi;pickup_location)
143	7	2016-03-09T23:31:40.557Z	user	Grace Church Colchester VT	inform(pickup_location=Grace Church Colchester VT)
143	8	2016-03-09T23:57:30.931Z	agent	Where would you like to go?	request(taxi;dropoff_location)
143	9	2016-03-09T23:58:41.409Z	user	essex spa in essex vermont	inform(dropoff_location=essex spa;dropoff_location_city=essex vermont)
143	10	2016-03-10T01:49:41.006Z	agent	Sure. What name should be on the reservation?	request(taxi;name)
143	11	2016-03-10T03:19:09.557Z	user	Richard	inform(name=Richard)
143	12	2016-03-10T03:56:37.191Z	agent	The cost would be $11-15 with UberX. Would you like to book that ride or explore other Uber options?	inform(cost=$11-15;car_type=UberX)	confirm_question()
143	13	2016-03-10T04:10:13.498Z	user	Yes I would like to book this one	confirm_answer(other=book this one)
143	14	2016-03-10T04:13:41.968Z	agent	"Your reservation was confirmed, enjoy your UberX ride!"	inform(taskcomplete;car_type=uberX;closing=enjoy your UberX ride)
143	15	2016-03-10T04:25:33.534Z	user	Thanks kryssyy my robo friend	thanks()
143	16	2016-03-10T04:44:42.276Z	agent	You're welcome. Enjoy your ride.	welcome()	closing(closing=Enjoy your ride)
144	1	2016-03-09T22:53:58.237Z	user	need a pickup at ILM airport at noon tomorrow	request(taxi;pickup_location=ILM airport;pickup_time=noon;date=tomorrow)
144	2	2016-03-09T23:07:08.462Z	agent	"Hi, I also need your drop off address."	request(taxi;dropoff_location)
144	3	2016-03-09T23:19:26.057Z	user	hilton downtown	inform(dropoff_location=hilton downtown)
144	4	2016-03-09T23:26:04.234Z	agent	What city is this in?	request(taxi;dropoff_location_city)
144	5	2016-03-09T23:27:38.008Z	user	"wilmington, nc"	inform(dropoff_location_city=wilmington;state=nc)
144	6	2016-03-09T23:34:14.661Z	agent	How many passengers?	request(taxi;numberofpeople)
144	7	2016-03-09T23:41:40.056Z	user	2	inform(numberofpeople=2)
144	8	2016-03-10T00:00:32.808Z	agent	$6-8 is the price for an uberX. Would you like this option?	inform(cost=$6-8;car_type=UberX)	confirm_question()
144	9	2016-03-10T00:03:46.262Z	user	yes	confirm_answer()
144	10	2016-03-10T00:43:16.798Z	agent	"I've confirmed your UberX ride, have a safe trip!"	inform(taskcomplete;car_type=uberX;closing=have a safe trip)
145	1	2016-03-09T23:12:18.067Z	user	I need a taxi	request(taxi)
145	2	2016-03-09T23:24:43.848Z	agent	Sure. What are the addresses of your pick up and drop off locations?	request(taxi;pickup_location;dropoff_location)
145	3	2016-03-09T23:27:38.064Z	user	"pick me up at the Powderhorn in Williston VT, and drop me off at Walmart in Williston VT."	inform(pickup_location=Powderhorn;pickup_location_city=Williston;dropoff_location=Walmart;dropoff_location_city=Williston;state=VT)
145	4	2016-03-09T23:34:05.070Z	agent	What date would you like me to look?	request(taxi;date)
145	5	2016-03-09T23:36:10.916Z	user	today at 3pm	inform(date=today;pickup_time=3pm)
145	6	2016-03-09T23:44:10.526Z	agent	How many passengers?	request(taxi;numberofpeople)
145	7	2016-03-09T23:47:07.640Z	user	3	inform(numberofpeople=3)
145	8	2016-03-10T01:48:42.515Z	agent	"Can I have a name for the resrevation, please?"	request(taxi;name)
145	9	2016-03-10T03:18:11.931Z	user	pro_2016-03-09T22-29-57_585d600e-8bf0-4333-9a4d-34db949eddd3	inform(other=pro_2016-03-09T22-29-57_585d600e-8bf0-4333-9a4d-34db949eddd3)
145	10	2016-03-10T03:38:59.556Z	agent	I'm sorry there was an error. Can I have a name for your reservation?	inform(other=there was an error)	request(taxi;name)
145	11	2016-03-10T03:48:13.160Z	user	Richard Bond	inform(name=Richard Bond)
145	12	2016-03-10T04:07:05.232Z	agent	"I'm sorry, I'm unable to find Powderhorn. Do you have an exact address for that location?"	inform(result={})	confirm_question()
145	13	2016-03-10T04:11:11.675Z	user	"Oops, sorry. I mean here is the address 7900 Williston Rd Williston, VT"	confirm_answer(pickup_location=7900 Williston Rd;pickup_location_city=Williston;state=VT)
145	14	2016-03-10T04:39:23.799Z	agent	$9-12 is the price for an uberX. Would you like this option?	inform(cost=$9-12;car_type=uberX)	confirm_question()
145	15	2016-03-10T04:40:11.847Z	user	Yes I would	confirm_answer()
145	16	2016-03-10T04:51:26.830Z	agent	I have confirmed your uberX. Thank you and have a safe trip.	inform(taskcomplete;car_type=uberX)	thanks()
145	17	2016-03-10T04:58:03.497Z	user	Thanks	thanks()
145	18	2016-03-10T05:05:34.345Z	agent	Thank you.	thanks()
146	1	2016-03-09T22:10:47.822Z	user	Hey! How's it going?	greeting()
146	2	2016-03-09T22:16:02.052Z	agent	Great thank you. Would you like a taxi?	greeting()	confirm_question()
146	3	2016-03-09T22:16:38.019Z	user	"Yes, can you help me book one please?"	confirm_answer()	request(taxi)
146	4	2016-03-09T22:19:52.186Z	agent	I can! When would you like to be picked up? Where are you located and where would you like to be dropped off?	request(taxi;pickup_time;pickup_location;dropoff_location)
146	5	2016-03-09T22:23:10.681Z	user	"As soon as possible. I'm currently in Hollywood, Florida. I'm hoping to reach Miami pretty soon!"	inform(pickup_time=as soon as possible;pickup_location_city=Hollywood;state=Florida;dropoff_location_city=Miami)
146	6	2016-03-09T22:35:05.682Z	agent	How many passengers will there be?	request(taxi;numberofpeople)
146	7	2016-03-09T22:41:28.292Z	user	Just myself.	inform(numberofpeople=1)
146	8	2016-03-09T22:59:36.785Z	agent	Where are you going?	request(taxi;dropoff_location)
146	9	2016-03-09T23:09:38.541Z	user	"The American Airlines Arena, home of the Miami Heat!"	inform(dropoff_location=The American Airlines Arena)
146	10	2016-03-09T23:26:44.678Z	agent	"What location in Hollywood, Florida do you need a pickup?"	request(taxi;pickup_location)
146	11	2016-03-10T04:45:44.347Z	user	In front of the Seminole Casino.	inform(pickup_location=In front of the Seminole Casino)
146	12	2016-03-10T05:02:41.934Z	agent	May I have a name for the reservation?	request(taxi;name)
146	13	2016-03-10T05:07:12.688Z	user	Sure it will be called \Thursday Night Out\	inform(name=Thursday Night Out)
146	14	2016-03-10T05:13:45.078Z	agent	$38-50 is the price for an uberX. Would you like this option?	inform(cost=$38-50;car_type=uberX)	confirm_question()
146	15	2016-03-10T05:15:39.605Z	user	"Yes, that would be great if it's possible!"	confirm_answer()
146	16	2016-03-10T05:17:07.494Z	agent	I have successfully booked your uber. Enjoy your ride.	inform(taskcomplete)	closing(closing=enjoy ypur ride)
146	17	2016-03-10T05:18:43.566Z	user	Thank you so much for your help!	thanks()
146	18	2016-03-10T05:28:44.549Z	agent	Can I help you book another trip with Uber?	greeting()
147	1	2016-03-10T02:50:24.605Z	user	I need a ride to LAX airport on Saturday at 2pm	request(taxi;dropoff_location=LAX airport;date=Saturday;pickup_time=2pm)
147	2	2016-03-10T03:00:51.920Z	agent	I'm happy to help. What is your pick up location?	request(taxi;pickup_location)
147	3	2016-03-10T03:03:12.325Z	user	I'll be at the Highland Theatres	inform(pickup_location=Highland Theatres)
147	4	2016-03-10T03:26:13.588Z	agent	How many passengers will there be?	request(taxi;numberofpeople)
147	5	2016-03-10T03:33:00.098Z	user	Just one	inform(numberofpeople=1)
147	6	2016-03-10T03:52:18.858Z	agent	$31-41 is the price for an uberX. Would you like this option?	inform(cost=$31-41;car_type=uberX)	confirm_question()
147	7	2016-03-10T03:55:15.139Z	user	"That works, but I'll take the regular uber service if it's 20 or less"	confirm_answer(other=I'll take the regular uber service if it's 20 or less)
147	8	2016-03-10T03:56:43.283Z	agent	"I've booked the UberX ride, as it's the cheapest available, enjoy your drive!"	inform(taskcomplete;car_type=uberX;closing=enjoy your drive)
148	1	2016-03-09T22:12:18.385Z	user	I need a taxi for 3 at 8PM.	request(taxi;numberofpeople=3;pickup_time=8pm)
148	2	2016-03-09T22:19:08.106Z	agent	Where are you located and where would you like to be dropped off?	request(taxi;pickup_location;dropoff_location)
148	3	2016-03-09T22:19:50.153Z	user	I am located at 403 6th street. I need to be dropped at 430 Stevens Avenue.	inform(pickup_location=403 6th street;dropoff_location=430 Stevens Avenue)
148	4	2016-03-09T22:32:29.657Z	agent	On what date are you looking for a taxi?	request(taxi;date)
148	5	2016-03-09T22:36:36.039Z	user	Tomorrow at 8PM.	inform(date=tomorrow;pickup_time=8pm)
148	6	2016-03-09T22:45:20.919Z	agent	What city is that in?	request(pickup_location_city)
148	7	2016-03-09T22:50:39.297Z	user	Boston.	inform(pickup_location_city=Boston)
148	8	2016-03-09T23:14:25.388Z	agent	I found an uberX for $21-28. Would you like to select this option?	inform(cost=$21-28;car_type=uberX)	confirm_question()
148	9	2016-03-09T23:18:41.852Z	user	Yes.	confirm_answer()
148	10	2016-03-09T23:25:43.667Z	agent	I have confirmed your uberX. Thank you.	inform(taskcomplete;car_type=uberX)	thanks()
148	11	2016-03-09T23:26:09.685Z	user	Thanks.	thanks()
148	12	2016-03-09T23:45:08.984Z	agent	Thank you.	thanks()
149	1	2016-03-09T22:06:50.085Z	user	Hello	greeting()
149	2	2016-03-09T22:14:27.815Z	agent	Hi. Would you like a taxi?	greeting()
149	3	2016-03-09T23:50:10.181Z	user	Hi there I need a taxi at 7:30	request(taxi;pickup_time=7:30)
149	4	2016-03-09T23:59:06.138Z	agent	"Sure. What are the addresses of your pick up and drop off locations? I also need to know how many passengers you'll have, along with pick up time(am or pm) and date. Thank you."	request(taxi;pickup_location;dropoff_location;numberofpeople;pickup_time;date)	thanks()
150	1	2016-03-10T05:05:18.977Z	user	I need a ride from 3rd Street in Philly to the Philly Airport	inform(pickup_location=3rd Street;pickup_location_city=Philly;dropoff_location=Philly Airport)
